,subject_doc_id,visitor_uuid,also_like_doc
24,091115142558-e89b43c4dc0b4b898a228eab398f995d,f9470965d9c1dbd8,140223114408-00000000e25e1bfb6ba5cccb6332583b
25,091117203454-ad225fc054a3432982ca59372e5fcd86,652e76f39fc2ab6c,100827002013-9e6cc9362c2246b3a1dd4d72b92ba5a1
26,091117203454-ad225fc054a3432982ca59372e5fcd86,652e76f39fc2ab6c,120103003120-c063d2bf1f074582a7cacb34f604a91c
27,091123215535-078c2bea3ea140f3ba524dd2c72aa057,789d6c9dc132f502,120609034917-75dc4fc2cd9e4a819dd4de80d2fac212
28,091123215535-078c2bea3ea140f3ba524dd2c72aa057,789d6c9dc132f502,120613165048-466e142fb24b4a87842d32bbdb432e12
29,091123215535-078c2bea3ea140f3ba524dd2c72aa057,789d6c9dc132f502,120922134952-dcc94abc4eea4a00bf367a2f2b17321f
30,091123215535-078c2bea3ea140f3ba524dd2c72aa057,789d6c9dc132f502,131201014743-ff4c0a64ce9961950b2ccec34138e43a
31,091124064509-9a18dae40d664e0da7812f633bf8934a,bbbee781d89c1f5e,091125005451-40e739c9cff940b9861fd22f8bfd74bc
32,091125005451-40e739c9cff940b9861fd22f8bfd74bc,bbbee781d89c1f5e,091124064509-9a18dae40d664e0da7812f633bf8934a
33,091207192311-851488b657eb42c58051ed38655d8a53,8aa5861556e99c64,140301004524-0000000006435d49e229dbc21e505ecc
34,091210195826-b873739278c8454e9c306918ec0d1654,92423aca3ace754b,120711102154-c80f083118454c8a93493e6f0b40655d
35,091210195826-b873739278c8454e9c306918ec0d1654,92423aca3ace754b,131130163113-ca1eb2bd068ff99a9284d0c38077acc4
36,091210195826-b873739278c8454e9c306918ec0d1654,92423aca3ace754b,140129012619-e81e92d0119085c8271a03ef20d37000
37,100118172214-786fc5df7c0b4df2af1c73f164bcc456,8797cde2f9946e2c,100118173635-69108c625dfc4521a04d5310ca07495e
38,100118172214-786fc5df7c0b4df2af1c73f164bcc456,8797cde2f9946e2c,100118174502-4c41915b43ff49ceb724da169186e10c
39,100118172214-786fc5df7c0b4df2af1c73f164bcc456,8797cde2f9946e2c,100119210437-e032a2a7b991431ab4390f363a3b41f4
40,100118172214-786fc5df7c0b4df2af1c73f164bcc456,8797cde2f9946e2c,100119211409-f07a9513566942eb9c94d2aa5f2dd575
41,100118172214-786fc5df7c0b4df2af1c73f164bcc456,8797cde2f9946e2c,100120204928-6bf10568a00d49e1bdc6b029f454882c
42,100118173635-69108c625dfc4521a04d5310ca07495e,8797cde2f9946e2c,100118172214-786fc5df7c0b4df2af1c73f164bcc456
43,100118173635-69108c625dfc4521a04d5310ca07495e,8797cde2f9946e2c,100118174502-4c41915b43ff49ceb724da169186e10c
44,100118173635-69108c625dfc4521a04d5310ca07495e,8797cde2f9946e2c,100119210437-e032a2a7b991431ab4390f363a3b41f4
45,100118173635-69108c625dfc4521a04d5310ca07495e,8797cde2f9946e2c,100119211409-f07a9513566942eb9c94d2aa5f2dd575
46,100118173635-69108c625dfc4521a04d5310ca07495e,8797cde2f9946e2c,100120204928-6bf10568a00d49e1bdc6b029f454882c
47,100118174502-4c41915b43ff49ceb724da169186e10c,8797cde2f9946e2c,100118172214-786fc5df7c0b4df2af1c73f164bcc456
48,100118174502-4c41915b43ff49ceb724da169186e10c,8797cde2f9946e2c,100118173635-69108c625dfc4521a04d5310ca07495e
49,100118174502-4c41915b43ff49ceb724da169186e10c,8797cde2f9946e2c,100119210437-e032a2a7b991431ab4390f363a3b41f4
50,100118174502-4c41915b43ff49ceb724da169186e10c,8797cde2f9946e2c,100119211409-f07a9513566942eb9c94d2aa5f2dd575
51,100118174502-4c41915b43ff49ceb724da169186e10c,8797cde2f9946e2c,100120204928-6bf10568a00d49e1bdc6b029f454882c
52,100119210437-e032a2a7b991431ab4390f363a3b41f4,8797cde2f9946e2c,100118172214-786fc5df7c0b4df2af1c73f164bcc456
53,100119210437-e032a2a7b991431ab4390f363a3b41f4,8797cde2f9946e2c,100118173635-69108c625dfc4521a04d5310ca07495e
54,100119210437-e032a2a7b991431ab4390f363a3b41f4,8797cde2f9946e2c,100118174502-4c41915b43ff49ceb724da169186e10c
55,100119210437-e032a2a7b991431ab4390f363a3b41f4,8797cde2f9946e2c,100119211409-f07a9513566942eb9c94d2aa5f2dd575
56,100119210437-e032a2a7b991431ab4390f363a3b41f4,8797cde2f9946e2c,100120204928-6bf10568a00d49e1bdc6b029f454882c
57,100119211409-f07a9513566942eb9c94d2aa5f2dd575,8797cde2f9946e2c,100118172214-786fc5df7c0b4df2af1c73f164bcc456
58,100119211409-f07a9513566942eb9c94d2aa5f2dd575,8797cde2f9946e2c,100118173635-69108c625dfc4521a04d5310ca07495e
59,100119211409-f07a9513566942eb9c94d2aa5f2dd575,8797cde2f9946e2c,100118174502-4c41915b43ff49ceb724da169186e10c
60,100119211409-f07a9513566942eb9c94d2aa5f2dd575,8797cde2f9946e2c,100119210437-e032a2a7b991431ab4390f363a3b41f4
61,100119211409-f07a9513566942eb9c94d2aa5f2dd575,8797cde2f9946e2c,100120204928-6bf10568a00d49e1bdc6b029f454882c
62,100120204928-6bf10568a00d49e1bdc6b029f454882c,8797cde2f9946e2c,100118172214-786fc5df7c0b4df2af1c73f164bcc456
63,100120204928-6bf10568a00d49e1bdc6b029f454882c,8797cde2f9946e2c,100118173635-69108c625dfc4521a04d5310ca07495e
64,100120204928-6bf10568a00d49e1bdc6b029f454882c,8797cde2f9946e2c,100118174502-4c41915b43ff49ceb724da169186e10c
65,100120204928-6bf10568a00d49e1bdc6b029f454882c,8797cde2f9946e2c,100119210437-e032a2a7b991431ab4390f363a3b41f4
66,100120204928-6bf10568a00d49e1bdc6b029f454882c,8797cde2f9946e2c,100119211409-f07a9513566942eb9c94d2aa5f2dd575
67,100130124554-e3e4da9dd541447e9fedbc92a6df4f53,31e1c7688b87e1ae,130103142923-d597401a8d22449383b1abf8520b6586
68,100205191022-6c7002e8b91240d386bf2438a98f9cb0,100752364007b0f1,100918134223-68f66f6c41cf443aa26bd4abab023209
69,100217061102-8334d6c2a2a142e6b5bb57809bb8f611,fb9101fbd01eb3f8,140227143946-000000008d72b3bbe1f060862206daec
70,100225014107-274ebd6ad3224e819291fb95ad54e807,2a9e619046f90be9,130113140759-94e9239daf6945a6b34aca02c9e5d42b
71,100225014107-274ebd6ad3224e819291fb95ad54e807,2a9e619046f90be9,130605025605-ef7338e43ed795c25c7ce2f7ab5c83a9
72,100228161010-a8859523958f4c15a758d159e7860b9d,0ec6060a37748d86,091023124624-b05aedb77ece4195bc0112d13f5625ec
73,100301235842-7a53484e3c6045b4a6d7cc14e51b687b,efea62cbfd23a0de,100405185117-06ef133288b14635b7106f7519facc48
74,100316161719-9de971c3ab1a466e95a0198ee5760fac,fc2bc4552d11dc9c,101029145849-3c0fa892198843f2aef2244c44e51b96
75,100317175809-79f60b5428f4423fb19a9e7dea46cfbd,4542e40b4df52fdc,140226153215-0000000065a94bfd3194ec6eed47add5
76,100317175809-79f60b5428f4423fb19a9e7dea46cfbd,4542e40b4df52fdc,140228061709-00e04faa962b9802b1023024e7711b3a
77,100317175809-79f60b5428f4423fb19a9e7dea46cfbd,4542e40b4df52fdc,140228193315-f86c41f7b8a3ab7eafbff1c4a98ba0ca
78,100325173135-00000000a20bfcc22b67d6dece3cc10a,438e14643835c256,090508164642-000000009af36bcc199e9538f40071f2
79,100405170355-00000000ee4bfd24d2ff703b9147dd59,eed01cc1cc17d3ca,100806162735-00000000115598650cb8b514246272b5
80,100405170355-00000000ee4bfd24d2ff703b9147dd59,3392f5f197be4c32,100806162735-00000000115598650cb8b514246272b5
81,100405185117-06ef133288b14635b7106f7519facc48,efea62cbfd23a0de,100301235842-7a53484e3c6045b4a6d7cc14e51b687b
82,100408155329-000000000319ecfe9e6ce12768d84c01,2ab5b18c3d277d65,101122221951-00000000a695c340822e61891c8f14cf
83,100410005234-9c3d65d2c1ba43439c080040efed5be4,a2516c3fec61d668,111123160004-a4a15e48b8b44d8b8390ae8f8b06036d
84,100410005234-9c3d65d2c1ba43439c080040efed5be4,a2516c3fec61d668,120326135831-e271a125c5dc41e984aa8af147c07b3a
85,100410005234-9c3d65d2c1ba43439c080040efed5be4,a2516c3fec61d668,131002001135-7de2e8db8f3750128171bd83cc26023d
86,100410005234-9c3d65d2c1ba43439c080040efed5be4,a2516c3fec61d668,131006235752-7b0c40d65f600507363c2cd4381e464a
87,100410005234-9c3d65d2c1ba43439c080040efed5be4,a2516c3fec61d668,131021184558-37be2c429058189385b09cb3064048f5
88,100410030014-8b56c7052e514d65ba3cbf104e22e4a2,dd4ba38039e71b1b,140127010337-d0c4e8740b6694fa316837034c6639a7
89,100501050213-8d2441b3882445408ff5c8b2cf82f423,4c457d5d1f4a8434,130902154829-d90d8412ef8d7067272aa8f9f94112d8
90,100501050213-8d2441b3882445408ff5c8b2cf82f423,4c457d5d1f4a8434,140128174148-461e4c4f14d9779c60c72b4250d073e8
91,100501050213-8d2441b3882445408ff5c8b2cf82f423,4c457d5d1f4a8434,140129012619-e81e92d0119085c8271a03ef20d37000
92,100501050213-8d2441b3882445408ff5c8b2cf82f423,4c457d5d1f4a8434,140202154058-095ffa6b3588fe16a6c433659dfa0ac2
93,100501050213-8d2441b3882445408ff5c8b2cf82f423,4c457d5d1f4a8434,140208030444-0000000064c1bbcf86e0ece63d0e26f1
94,100501050213-8d2441b3882445408ff5c8b2cf82f423,4c457d5d1f4a8434,140218144407-b30b1f8ac4eab3c3414be84a14107425
95,100501050213-8d2441b3882445408ff5c8b2cf82f423,4c457d5d1f4a8434,140220225635-5b673b6fc644a7c09af7fe0d8936c90c
96,100501050213-8d2441b3882445408ff5c8b2cf82f423,4c457d5d1f4a8434,140221085603-e120da8858a24bedc1b790135e808850
97,100501050213-8d2441b3882445408ff5c8b2cf82f423,4c457d5d1f4a8434,140224105359-321b1e0c265549d34a425423b5f387c4
98,100512184214-4c3561dd530f42688be088b95e4986d3,965d8909b6dea7a7,100512192643-72ec37ac47e442988b82a2b219da496b
99,100512184214-4c3561dd530f42688be088b95e4986d3,965d8909b6dea7a7,121201230949-97f12725437e47268c59b9aee50ec030
100,100512184214-4c3561dd530f42688be088b95e4986d3,965d8909b6dea7a7,130826121034-a03278faffe72cfa3947568ac786a3c5
101,100512184214-4c3561dd530f42688be088b95e4986d3,965d8909b6dea7a7,130831131632-a214b69b8f97a4d5711aef6897cde05f
102,100512192643-72ec37ac47e442988b82a2b219da496b,965d8909b6dea7a7,100512184214-4c3561dd530f42688be088b95e4986d3
103,100512192643-72ec37ac47e442988b82a2b219da496b,965d8909b6dea7a7,121201230949-97f12725437e47268c59b9aee50ec030
104,100512192643-72ec37ac47e442988b82a2b219da496b,965d8909b6dea7a7,130826121034-a03278faffe72cfa3947568ac786a3c5
105,100512192643-72ec37ac47e442988b82a2b219da496b,965d8909b6dea7a7,130831131632-a214b69b8f97a4d5711aef6897cde05f
106,100513120304-5f67498dbdd84512be167b16d2580fb0,86b7ddfde3fd4f7c,130919142717-2b58d258b621f6907cd1297e3a3d9119
107,100513120304-5f67498dbdd84512be167b16d2580fb0,86b7ddfde3fd4f7c,140114141920-439348f33756b3e4fde3a332e175d823
108,100524135228-4c907bd5b41c43199cda09520c72fb13,5d1527ee0fcdb649,121016194331-37c96e5a37184db8ba1d6b3f3b61ff27
109,100524135228-4c907bd5b41c43199cda09520c72fb13,5d1527ee0fcdb649,131221173304-12fe938a44d7c4f3ec75aa45ccd722be
110,100528180441-5efb2806938c4fcbbb45cfb5ba911145,b46a90b89737c495,100908211133-b782418335c4492eb818b3a63376d650
111,100528181347-2e0c2856e3fa45e3a8d902dcf72fa34a,f9470965d9c1dbd8,091115142558-e89b43c4dc0b4b898a228eab398f995d
112,100528181347-2e0c2856e3fa45e3a8d902dcf72fa34a,f9470965d9c1dbd8,111218014138-978a7207af4c4e8fa52e1a0e62df798c
113,100528181347-2e0c2856e3fa45e3a8d902dcf72fa34a,f9470965d9c1dbd8,140223114408-00000000e25e1bfb6ba5cccb6332583b
114,100528224035-591fbc464bf84ee6938b8bba24548fa1,54c3e5dcc6659057,140226012307-88bb08428a9edc4ba6f1f4be7c6bf7a0
115,100528224035-591fbc464bf84ee6938b8bba24548fa1,4bbcf2cb9e5866d2,110502190127-345676d4f0eb4ec690b87eb0ddd07390
116,100528224035-591fbc464bf84ee6938b8bba24548fa1,4bbcf2cb9e5866d2,110617181548-f7d76842ae9c42c89650afabf5f174ee
117,100528224422-e534f04ad5d84c45a4258299b8519087,4557acce266330e4,100528233333-2b18382ca88a49d48fadc3a9f4558831
118,100528230632-d51202a10b194718a3b7e68ea7124f71,4b1ccae50a0a719d,100908211133-b782418335c4492eb818b3a63376d650
119,100528233333-2b18382ca88a49d48fadc3a9f4558831,4557acce266330e4,100528224422-e534f04ad5d84c45a4258299b8519087
120,100528234405-75f7e8610def4e2081c44026ac1eea0f,5ba72bc4d3939230,120330120639-9837602228e748e099f209e00611f86d
121,100528234405-75f7e8610def4e2081c44026ac1eea0f,5ba72bc4d3939230,120717161905-2bba2c614f1f4da9a493f1120de693a4
122,100528234841-ea497c92274d4edeb010fbddbaf517f5,c7b4e15689146d5c,130604170414-9f1be598c5f11ed884219b727bf9ffde
123,100601162937-1137c779f4554c89b560d7097c65017a,608e48b4133e7841,120329181253-14b10791d64a4ef9bcc7b2e2586b22b6
124,100610202946-3ddc921c791c4690a5b04fd1b2039f1e,658deddd70b0a9ae,130607205006-d6bfaa7fc1d27bda1f2b09a14ae7360f
125,100610202946-3ddc921c791c4690a5b04fd1b2039f1e,5d90c4dddad448ed,130607205006-d6bfaa7fc1d27bda1f2b09a14ae7360f
126,100616202656-1dcba32ad70e45a6b95376d4ab76ae7c,4287e8b85f3dc7c8,100617163813-e93f2d39b24948178d9a05ba318647c0
127,100616202656-1dcba32ad70e45a6b95376d4ab76ae7c,c4140b87fe700d1a,130118171437-5345f2a2537b456885d3d091358e3c4d
128,100617163813-e93f2d39b24948178d9a05ba318647c0,0059939f31c516f6,120417234646-81408d4dda7b4f8aaa2f7e0790419657
129,100617163813-e93f2d39b24948178d9a05ba318647c0,0059939f31c516f6,130709030548-180e6496cecdb9cac6a0b757efbe0bf3
130,100617163813-e93f2d39b24948178d9a05ba318647c0,4287e8b85f3dc7c8,100616202656-1dcba32ad70e45a6b95376d4ab76ae7c
131,100617201611-92dfa7075c1846178f8d5f4a76d17933,38579c898e09a42c,100617213818-b4c2d1f7a88c484e97110839fa800eb9
132,100617213818-b4c2d1f7a88c484e97110839fa800eb9,38579c898e09a42c,100617201611-92dfa7075c1846178f8d5f4a76d17933
133,100618091544-ed4f9aa7708540aaa5ba2814b810e688,981b53544fdfbdbf,090218115410-5ee808c18e68450abef3017189996027
134,100618091544-ed4f9aa7708540aaa5ba2814b810e688,981b53544fdfbdbf,100618094727-a3c8a090dc1d4379a1ff7f8ce4bbef0e
135,100618091544-ed4f9aa7708540aaa5ba2814b810e688,981b53544fdfbdbf,110330075929-7483b240649a42dd88e1cc1e48be1f28
136,100618094727-a3c8a090dc1d4379a1ff7f8ce4bbef0e,981b53544fdfbdbf,090218115410-5ee808c18e68450abef3017189996027
137,100618094727-a3c8a090dc1d4379a1ff7f8ce4bbef0e,981b53544fdfbdbf,100618091544-ed4f9aa7708540aaa5ba2814b810e688
138,100618094727-a3c8a090dc1d4379a1ff7f8ce4bbef0e,981b53544fdfbdbf,110330075929-7483b240649a42dd88e1cc1e48be1f28
139,100618171903-401a1d6169a64b54b3de87c917ca79cd,3e1bdf44ca631f82,130616171818-a238c7f5d6bcf7c6c469c7a0c8ecd7cb
140,100618171903-401a1d6169a64b54b3de87c917ca79cd,3167a59ba0acc973,120705195702-88e80f706f334f4599ab9595d9e495dc
141,100618171903-401a1d6169a64b54b3de87c917ca79cd,b5009f550fdffec0,111106203518-d89d667900ee4d14b416f9a977af7a61
142,100618171903-401a1d6169a64b54b3de87c917ca79cd,b5009f550fdffec0,111114211127-a2de8625df734ba29f326eb2159917e9
143,100618182417-457a0dda71af4f3eaec2f383888db36d,013357ca36269294,111112011856-daf0a005e3824a5f9cf32a467bbbbee8
144,100622194444-9756557236ce4115a60dc4983ca0d2ea,02001ed42f6f5c35,110617180506-48a956d06f864516b7df08af1b9e6650
145,100622194444-9756557236ce4115a60dc4983ca0d2ea,02001ed42f6f5c35,130519022934-f049f8b800e9401d8c80fb8e287a42d9
146,100622194444-9756557236ce4115a60dc4983ca0d2ea,57c010e23da67d1b,110228181631-02402ee84aa54837be98067869cf3ddc
147,100622194444-9756557236ce4115a60dc4983ca0d2ea,57c010e23da67d1b,120724171320-ed5881eb35774756a74957748e5843c2
148,100628040556-9319636a18c5447bb344ad905f0bd817,81ed0c9cc88dd6ca,120303142539-2a1a1d4222c44ac4bc0f7847b8801a33
149,100629084005-000000006153b54f4b92af681a684c26,7364e653dc15047d,100629084420-00000000a8957d6d4db22bbd4d184f85
150,100629084420-00000000a8957d6d4db22bbd4d184f85,7364e653dc15047d,100629084005-000000006153b54f4b92af681a684c26
151,100713051552-23f3285c803e43c29fd3e33a8ce45b3a,0a8b58de93d7a42d,110808110837-7fdda668950143a9a9049776a530453d
152,100713205147-2ee05a98f1794324952eea5ca678c026,6cc3980066352aed,140212124015-4adecd854daddaccaec1f03ad554d250
153,100728212747-24ba7794f625475a92c48490b92b693d,5814b7af4353799b,100728214634-3cf9bbb67c8645e392f0421473132d99
154,100728214634-3cf9bbb67c8645e392f0421473132d99,5814b7af4353799b,100728212747-24ba7794f625475a92c48490b92b693d
155,100803040510-b4f97216533f4c90b41931c2f1afd5bd,093a8ff3c40f96cd,130408222817-105f688dd5f74b17b62a6b83ef34d896
156,100806162735-00000000115598650cb8b514246272b5,eed01cc1cc17d3ca,100405170355-00000000ee4bfd24d2ff703b9147dd59
157,100806162735-00000000115598650cb8b514246272b5,3392f5f197be4c32,100405170355-00000000ee4bfd24d2ff703b9147dd59
158,100810010458-95887f6964854eaea30e9daf91482fc7,0ae18fb98afcc5a8,100812002116-448be358e0e44c038254a4f1bfc29a4e
159,100812002116-448be358e0e44c038254a4f1bfc29a4e,0ae18fb98afcc5a8,100810010458-95887f6964854eaea30e9daf91482fc7
160,100827002013-9e6cc9362c2246b3a1dd4d72b92ba5a1,652e76f39fc2ab6c,091117203454-ad225fc054a3432982ca59372e5fcd86
161,100827002013-9e6cc9362c2246b3a1dd4d72b92ba5a1,652e76f39fc2ab6c,120103003120-c063d2bf1f074582a7cacb34f604a91c
162,100908160812-aebce9d1075f4ad69a94aa8e7fd43aef,ad1f771895df969f,130613113104-cda9097358dbfe020f7fe0af5a009be6
163,100908211133-b782418335c4492eb818b3a63376d650,b46a90b89737c495,100528180441-5efb2806938c4fcbbb45cfb5ba911145
164,100908211133-b782418335c4492eb818b3a63376d650,4b1ccae50a0a719d,100528230632-d51202a10b194718a3b7e68ea7124f71
165,100913231634-09d37e9791104183a07d7369ee9fdc64,10df5527e9bddc3f,140218220917-82922f2978adfef608a8fa2c5bf12442
166,100917031934-70a035e7d8ce4412b69af0ee811c261d,78587f6dc0329b35,131122193240-bd10703a8cd47e52187a8c5b21d532a2
167,100918134223-68f66f6c41cf443aa26bd4abab023209,100752364007b0f1,100205191022-6c7002e8b91240d386bf2438a98f9cb0
168,100922143026-e86af35ebf1f408b9d0e4db546c1a994,14b451f5f307bd63,111229122308-f57d4ff4e78349bdb306a2190347cc24
169,100922143026-e86af35ebf1f408b9d0e4db546c1a994,14b451f5f307bd63,111229150344-fe86b6c58e044460bdc087f786818076
170,100922143026-e86af35ebf1f408b9d0e4db546c1a994,14b451f5f307bd63,111230212342-6dc2bd5f4d454c0da747fb1a0fc4fbf9
171,100922143026-e86af35ebf1f408b9d0e4db546c1a994,14b451f5f307bd63,111230234422-aeba351835364d6aa1a5f796f699d085
172,100930212955-000bfd2240924f5583ce7cda0798a5ad,7acd9ccd45451d83,090126175857-72a228d4ed1c439181a9d48417099aef
173,100930212955-000bfd2240924f5583ce7cda0798a5ad,7acd9ccd45451d83,120119182612-a5be9eb5fe524a1398cbb9310bd9a897
174,100930212955-000bfd2240924f5583ce7cda0798a5ad,7acd9ccd45451d83,130813170931-a7366e517424a1973520bc838c003bfe
175,101001120715-851efc5bb72d4eee959b9768a34bde98,12c585ac3ed920f3,131110115801-09c1f496dbfed71944d71344ddad8236
176,101001120715-851efc5bb72d4eee959b9768a34bde98,12c585ac3ed920f3,140109104455-045ed03b8977a68f4ab3ff93defa55cc
177,101001140848-7e96edbca7d44c7493609804d1953871,59bf4fbdbbdc653f,131025091312-74e93d3980bccc095e8303d0ddc7b42f
178,101005140342-9890842818ae449896d56b3e621cc4c7,4e4bebcdbd09150b,101006162639-ecf0a4297e0441628482e97a9c953adc
179,101005140342-9890842818ae449896d56b3e621cc4c7,4e4bebcdbd09150b,130817131609-d00f2f2e45de71bbb17c951a5ecf088c
180,101005140342-9890842818ae449896d56b3e621cc4c7,4e4bebcdbd09150b,140102220236-9475a61b94ac4981926ba0f4c82fcc38
181,101005152137-78900c5c29534cb6a5b96300d3e0fc20,035cb40233e474ab,131119185825-1a5b21b86d0c3e0c20b8b5155c582e98
182,101005152137-78900c5c29534cb6a5b96300d3e0fc20,035cb40233e474ab,140113142406-cdb8a3ba997f8d853d49d94e5adcdd2c
183,101005152137-78900c5c29534cb6a5b96300d3e0fc20,035cb40233e474ab,140211175858-0e243fd4bf1db6fcae504620c93bd058
184,101005152137-78900c5c29534cb6a5b96300d3e0fc20,035cb40233e474ab,140227091143-5bbeed004c2a4f33bb1c4cf637c7c869
185,101006162639-ecf0a4297e0441628482e97a9c953adc,4e4bebcdbd09150b,101005140342-9890842818ae449896d56b3e621cc4c7
186,101006162639-ecf0a4297e0441628482e97a9c953adc,4e4bebcdbd09150b,130817131609-d00f2f2e45de71bbb17c951a5ecf088c
187,101006162639-ecf0a4297e0441628482e97a9c953adc,4e4bebcdbd09150b,140102220236-9475a61b94ac4981926ba0f4c82fcc38
188,101012012838-835ae542380b4aa196cd7d59bb843cab,2aaec0e4f3001966,101013002001-f1181a3758ef40fd8a6ea897ee9d6bdf
189,101012213239-62d398859966432780be16f1ec7fd5d6,2f5e18e6a20ef5d0,110422185431-e0b4d8ff4b2e4e738fd8f05b59ad3c1f
190,101012213239-62d398859966432780be16f1ec7fd5d6,2f5e18e6a20ef5d0,120119175509-1c940ef8093f4b3982a1a67025171259
191,101012213239-62d398859966432780be16f1ec7fd5d6,2f5e18e6a20ef5d0,120916085611-705c8676c3bf4e3ca52546cc7c6efa74
192,101012213239-62d398859966432780be16f1ec7fd5d6,2f5e18e6a20ef5d0,120919155840-85a09eff30934212af7864b21f886902
193,101012213239-62d398859966432780be16f1ec7fd5d6,2f5e18e6a20ef5d0,130624091025-e9942142b9950177efbf6dfb5f2c3d3d
194,101012213239-62d398859966432780be16f1ec7fd5d6,2f5e18e6a20ef5d0,140121030153-caa7601a8932463054acc228f731cf4b
195,101012213239-62d398859966432780be16f1ec7fd5d6,2f5e18e6a20ef5d0,140127160330-3e68bb212ec1fced803a391dc073f622
196,101012213239-62d398859966432780be16f1ec7fd5d6,2f5e18e6a20ef5d0,140128163025-a5b3d43e018dfb98c79481cee8913ff5
197,101012213239-62d398859966432780be16f1ec7fd5d6,2f5e18e6a20ef5d0,140209024133-00000000c823507ecf7d5dfa333a8617
198,101012213239-62d398859966432780be16f1ec7fd5d6,2f5e18e6a20ef5d0,140217130132-0000000056bc2a865393d216a15ad6ae
199,101013002001-f1181a3758ef40fd8a6ea897ee9d6bdf,2aaec0e4f3001966,101012012838-835ae542380b4aa196cd7d59bb843cab
200,101017233645-e3a61ca2d18a4172a89be957bbbda642,ddfd98e984dbb3b8,121212134501-ca4b0428da5e45fb90f9dbcd8f768179
201,101017233645-e3a61ca2d18a4172a89be957bbbda642,ddfd98e984dbb3b8,131101151554-4a96f90d544b4e975aaa28bd617bbcc4
202,101017233645-e3a61ca2d18a4172a89be957bbbda642,ddfd98e984dbb3b8,131124095806-8edfeb97cc572a2bd37331ab018c510d
203,101017233645-e3a61ca2d18a4172a89be957bbbda642,ddfd98e984dbb3b8,131213083057-3c2ffe175d9e8805740752e33fecbfc8
204,101017233645-e3a61ca2d18a4172a89be957bbbda642,ddfd98e984dbb3b8,140121205358-b66ebfa68d38ff28f85147ce008fbcb8
205,101025173411-3f1accd54f5d4b2881378c605d8ced66,f167cbe2489e557d,110405122104-fb402e4fd8044b158b16d8a128ab0a9b
