,subject_doc_id,visitor_uuid,also_like_doc
29,091016170320-aa8d81b076c74e159896116a13a623f8,ee6ecc3f0b70e19f,091016170718-6f2c2a2e034c439993a24eb6f401aa1a
30,091016170718-6f2c2a2e034c439993a24eb6f401aa1a,ee6ecc3f0b70e19f,091016170320-aa8d81b076c74e159896116a13a623f8
31,091016201330-1d262cf631d84746a5b8a24f8d25f488,e7c4ec3403205497,091016160006-0d227d088a32456f87e9b6a99857a86a
32,091108200144-4a38bc6ccd3e4b53b377b0893659c33f,c3c9815b59ebbf6b,120727114829-a3f1f24f7bbe47bc8bd3a2f2e219407d
33,091108200144-4a38bc6ccd3e4b53b377b0893659c33f,c3c9815b59ebbf6b,140123181448-e2fb7e2d20e0229b25f28c333b517abf
34,091119042409-e74292a28633413c9a4d866d7704d66c,f10eb2a30dae388a,100701064154-ab51946c28bb4049b4bfc27038478035
35,091119042409-e74292a28633413c9a4d866d7704d66c,f10eb2a30dae388a,140124151415-2440673483a1e41d4a96aaa16943e985
36,091120115639-3cd3e67759f446bdb3ef2a26e7ab2030,c5f92ddb907d986b,120408114509-5baefcffc21340faa6cbe961d5a33c03
37,091205202751-9c175b6d73f24949872148dcfacd1f37,0ab910feb934b3b6,090829015930-be4353131da94473ae5546d6d0e78b93
38,091205202751-9c175b6d73f24949872148dcfacd1f37,0ab910feb934b3b6,091229041225-b9fbc4c6a5c54a919806be1911bbc6bf
39,091205202751-9c175b6d73f24949872148dcfacd1f37,0ab910feb934b3b6,100121183029-0b1379a7205d4586bc07faa5e8ee33bb
40,091214170501-3220414dddbe4dcf9fccecd11e6e1c59,3e2df00794857920,140201221245-6496dbf97c484bfd8af282c8a3ec9e6c
41,091229041225-b9fbc4c6a5c54a919806be1911bbc6bf,0ab910feb934b3b6,090829015930-be4353131da94473ae5546d6d0e78b93
42,091229041225-b9fbc4c6a5c54a919806be1911bbc6bf,0ab910feb934b3b6,091205202751-9c175b6d73f24949872148dcfacd1f37
43,091229041225-b9fbc4c6a5c54a919806be1911bbc6bf,0ab910feb934b3b6,100121183029-0b1379a7205d4586bc07faa5e8ee33bb
44,100109165411-0ec233f61b4a4b9fa285fd8b991d4826,74ec0a4280b5782d,140216044052-00000000c8370be73177c0205aff68a6
45,100115172647-333ab8688673414e88b3d0b870c323d7,984c0fa72ba0e8ac,100719141341-5dabbaa2e66d4e7794c3656755bac69e
46,100121183029-0b1379a7205d4586bc07faa5e8ee33bb,0ab910feb934b3b6,090829015930-be4353131da94473ae5546d6d0e78b93
47,100121183029-0b1379a7205d4586bc07faa5e8ee33bb,0ab910feb934b3b6,091205202751-9c175b6d73f24949872148dcfacd1f37
48,100121183029-0b1379a7205d4586bc07faa5e8ee33bb,0ab910feb934b3b6,091229041225-b9fbc4c6a5c54a919806be1911bbc6bf
49,100129115613-060dc4ee6f314ebea95fbd4f2b6029d0,166c93ff98236e0d,111114015327-b57a772be6244c7bb08d660dd979895c
50,100129115613-060dc4ee6f314ebea95fbd4f2b6029d0,166c93ff98236e0d,120823224458-3cc34cc8f755419cb5d5046832d770ef
51,100129115613-060dc4ee6f314ebea95fbd4f2b6029d0,166c93ff98236e0d,130403170641-84eab9dc0060454a8391eb664d971e06
52,100129115613-060dc4ee6f314ebea95fbd4f2b6029d0,166c93ff98236e0d,130607184608-3e44341ec64008e83be8b0181946fc02
53,100129115613-060dc4ee6f314ebea95fbd4f2b6029d0,166c93ff98236e0d,130608204622-a72dfead7707dcc14fc7ba838f041640
54,100129115613-060dc4ee6f314ebea95fbd4f2b6029d0,166c93ff98236e0d,130715031017-23408c4caaea1311806bbfe4927a406c
55,100129115613-060dc4ee6f314ebea95fbd4f2b6029d0,166c93ff98236e0d,130805080423-840cf618ae461872e2d8e667a05ed19d
56,100131142559-4e3ae4c4670649d0b628f0ffec1611b1,d1588afbe2ae4466,111122215646-a676b37368584ddf95845a679141da5b
57,100131142559-4e3ae4c4670649d0b628f0ffec1611b1,d1588afbe2ae4466,111122221519-660b41e6866349a896880be6fa7955c2
58,100131142559-4e3ae4c4670649d0b628f0ffec1611b1,d1588afbe2ae4466,130418203755-613676806b0c4c1abcbc4b091ce7856d
59,100131142559-4e3ae4c4670649d0b628f0ffec1611b1,d1588afbe2ae4466,130826223752-b3c2f64af59d8841ee5edf643089f726
60,100131142559-4e3ae4c4670649d0b628f0ffec1611b1,d1588afbe2ae4466,131104201446-1eab7cfe882bb747b82c54a456f76df1
61,100131142559-4e3ae4c4670649d0b628f0ffec1611b1,d1588afbe2ae4466,140220113840-9835de961b895346f04b89b3e2ec03b7
62,100131142559-4e3ae4c4670649d0b628f0ffec1611b1,d1588afbe2ae4466,140224075433-d54f8798c98593c07ecd5d329361a635
63,100131142559-4e3ae4c4670649d0b628f0ffec1611b1,d1588afbe2ae4466,140226192327-4afde6be69d7c57105fe447ce9932838
64,100131142559-4e3ae4c4670649d0b628f0ffec1611b1,d1588afbe2ae4466,140227184546-65950f5743cdee40b14688616102712c
65,100131142559-4e3ae4c4670649d0b628f0ffec1611b1,d1588afbe2ae4466,140305104011-6a4330a7767a4161205a269003fa6a35
66,100131142559-4e3ae4c4670649d0b628f0ffec1611b1,d1588afbe2ae4466,140312191449-814931034c81fc156684c7d5847ae4e7
67,100206174017-79daf9c0a152472aa1e50220ffa61eb9,c33b6a085f45bf66,100301202909-3e2e9a4eebe94b1bb693295ab98a3b8f
68,100223212221-541b3a02ed8b4d1aa90f4d4cbbab61d9,0f654cfb073bf6c1,110331155539-9f85cea98dc64fc7b33305c7169870ce
69,100301202909-3e2e9a4eebe94b1bb693295ab98a3b8f,c33b6a085f45bf66,100206174017-79daf9c0a152472aa1e50220ffa61eb9
70,100304234212-59f418b315464d9b9f06b4c0e9f99d48,fa4a480f0ea0f809,140129000928-2e1adc8e4b715af1d9ad1ae979d45fe1
71,100412163155-9f781c809ba34d83b534ebbb1315b132,3ee22720529a1ca8,100713140309-0a8ec08107004794825d01383b679aab
72,100412163155-9f781c809ba34d83b534ebbb1315b132,3ee22720529a1ca8,110718162012-d40533253abf4548b65a01e4adfed25f
73,100412163155-9f781c809ba34d83b534ebbb1315b132,3ee22720529a1ca8,111204193755-1d622fb95c31446baa716a5a6ebe288c
74,100418235705-26f5ea17a3e649cc98d60904ce1bc04c,11843008cfdfbe7b,140228020809-bcfbec1cf7fdb7b8cd8fdb141be8e467
75,100423135949-2124e20e8db343ef86b31df3107d6c4f,5ef27d34373e10f0,121014150947-6f37f4abf966478a8346fb9174b73721
76,100425164609-3c61fe67c4814ccc8a3a3dad86386bc3,f4b1f578d36723f8,140306172155-794acc801a3d2f0c8992a770b1827c0f
77,100430164655-3b7d519a16f94dc295e8316b020101e6,e8001a742c30982a,100430211328-3a83421bf4ec4355b2df117501094478
78,100430164655-3b7d519a16f94dc295e8316b020101e6,e8001a742c30982a,100430211550-0107f80c32b44880a32d5398ffca2a49
79,100430211328-3a83421bf4ec4355b2df117501094478,e8001a742c30982a,100430164655-3b7d519a16f94dc295e8316b020101e6
80,100430211328-3a83421bf4ec4355b2df117501094478,e8001a742c30982a,100430211550-0107f80c32b44880a32d5398ffca2a49
81,100430211550-0107f80c32b44880a32d5398ffca2a49,e8001a742c30982a,100430164655-3b7d519a16f94dc295e8316b020101e6
82,100430211550-0107f80c32b44880a32d5398ffca2a49,e8001a742c30982a,100430211328-3a83421bf4ec4355b2df117501094478
83,100504144152-0a0c971dd0514804b1818b4eb854b3a8,ea51d032f0e73407,120709170614-15c3ea8a1e7b43169f81e3f3b7044d6f
84,100504144152-0a0c971dd0514804b1818b4eb854b3a8,ea51d032f0e73407,131007225425-000000005be44da9216b3114e5701741
85,100504144152-0a0c971dd0514804b1818b4eb854b3a8,ea51d032f0e73407,140311212743-7c79f1d6080efaa2051307111f1218ac
86,100528224422-e534f04ad5d84c45a4258299b8519087,9ea3b757ec95df46,100909034457-c623a90cec5d482ca4fedf1f9f154bdc
87,100613204659-72fecdd5a1b3444fa224541528d96b3a,361caf0ba07afbd8,130513002445-88194506396145488fc45f7a3b167f98
88,100613204659-72fecdd5a1b3444fa224541528d96b3a,361caf0ba07afbd8,140302032839-14d4ea93cc492fe4b2e36a893ffc0972
89,100615061504-9ffdb88297bb488f99626a11e3653c3e,e4734f76d9c3fc23,110202002216-fedf112f0d1e4266ac188e07bfa5322b
90,100615061504-9ffdb88297bb488f99626a11e3653c3e,e4734f76d9c3fc23,120619034504-bce8b36e9db7484fa94a00de77414015
91,100615061504-9ffdb88297bb488f99626a11e3653c3e,e4734f76d9c3fc23,140123211012-626e812bda787385f0c6ea1d96bf80b8
92,100617143015-e488976064674376b2e402c2d620665e,669406e6d377d8f4,100617163813-e93f2d39b24948178d9a05ba318647c0
93,100617163813-e93f2d39b24948178d9a05ba318647c0,669406e6d377d8f4,100617143015-e488976064674376b2e402c2d620665e
94,100617201611-92dfa7075c1846178f8d5f4a76d17933,61ac253a327d9b88,120117163414-0d91bb92273847488ba9835bee479d35
95,100617201611-92dfa7075c1846178f8d5f4a76d17933,61ac253a327d9b88,121105203822-0797f146f9674ddcb21d5a3b7ee0538f
96,100701064154-ab51946c28bb4049b4bfc27038478035,f10eb2a30dae388a,091119042409-e74292a28633413c9a4d866d7704d66c
97,100701064154-ab51946c28bb4049b4bfc27038478035,f10eb2a30dae388a,140124151415-2440673483a1e41d4a96aaa16943e985
98,100713140309-0a8ec08107004794825d01383b679aab,3ee22720529a1ca8,100412163155-9f781c809ba34d83b534ebbb1315b132
99,100713140309-0a8ec08107004794825d01383b679aab,3ee22720529a1ca8,110718162012-d40533253abf4548b65a01e4adfed25f
100,100713140309-0a8ec08107004794825d01383b679aab,3ee22720529a1ca8,111204193755-1d622fb95c31446baa716a5a6ebe288c
101,100715070714-f92b468372304b1281aa5611b1374c23,ce3254a313d3a4e7,121112025340-7ded6872d247444eaf84abc99c9b92a1
102,100715070714-f92b468372304b1281aa5611b1374c23,ce3254a313d3a4e7,130619183950-868878bd13b02cf98168c67bdbabc022
103,100717072458-cbe2c66a66d246a6b01f83442fff4131,fd50629134c1d1df,110919053750-cca0bca9b3874cc8bce912df008b21be
104,100717072458-cbe2c66a66d246a6b01f83442fff4131,fd50629134c1d1df,120613133652-d15aba83cb49441a948d7387e90e1693
105,100717072458-cbe2c66a66d246a6b01f83442fff4131,fd50629134c1d1df,140313235008-36580f03ed2b5bf0ef2cd249f5febafc
106,100719141341-5dabbaa2e66d4e7794c3656755bac69e,984c0fa72ba0e8ac,100115172647-333ab8688673414e88b3d0b870c323d7
107,100728212747-24ba7794f625475a92c48490b92b693d,e142ca42b7c08a59,130927161026-460c3f504dc205a8c8f7958206cf411c
108,100806152737-0000000045918c930da2c66f636e9b39,68fe3d0f953e5fb2,100806164718-0000000019a61f94c95b291044dc498a
109,100806164718-0000000019a61f94c95b291044dc498a,68fe3d0f953e5fb2,100806152737-0000000045918c930da2c66f636e9b39
110,100906195138-3a52c63a7e38486db64e9d640ca95fc3,6783ccb968fff324,140308131823-2e14281a5e42c80b4141e973c9ef183b
111,100908160812-aebce9d1075f4ad69a94aa8e7fd43aef,8602eb6f237d2479,110828180247-28ce642c8ee3492c8e10794e07cb63cd
112,100909034457-c623a90cec5d482ca4fedf1f9f154bdc,017ec369c7b1e313,131107182100-62cc9cd86292a1b519a80737c6765574
113,100909034457-c623a90cec5d482ca4fedf1f9f154bdc,9ea3b757ec95df46,100528224422-e534f04ad5d84c45a4258299b8519087
114,100922193952-e414184075704067bdb8b87dd524f493,f030a6feab0d9b26,130612155545-0a6f78ae711bbd721a2e997a37640033
115,101009195632-8e9f33c361b24695a2a86b9ef19f75d5,4568e1d25bdc4185,101217151952-1776a0aebfa34bbb87b6d25d53e7bab4
116,101009195632-8e9f33c361b24695a2a86b9ef19f75d5,4568e1d25bdc4185,131214171431-65aee6675c56ebab9b160cb053358948
117,101009195632-8e9f33c361b24695a2a86b9ef19f75d5,4568e1d25bdc4185,140205210335-88ff5208a53fe5be119101318b8aea2c
118,101009195632-8e9f33c361b24695a2a86b9ef19f75d5,4568e1d25bdc4185,140222232636-5472d17008b11acb4fa72391cb61c571
119,101009195632-8e9f33c361b24695a2a86b9ef19f75d5,4568e1d25bdc4185,140225224524-918406f281a1bf8535b1fe44066d3d90
120,101126140451-bb7ec86fe6dc4c76a94a7c53603c6ed2,0cbeed4727a86203,121210105708-ee503e8c2512480386c29a78b6ddf9db
121,101126140451-bb7ec86fe6dc4c76a94a7c53603c6ed2,0cbeed4727a86203,140102122640-1686f4557d8aa78d4899277425db08c0
122,101130095049-706113f640c94f2db768ec6bbbcfb1e8,dcbdbfbc1e53aa2b,131231083420-6dd65790c2903aac3b0a6678a84d5be4
123,101201032010-763fadd506094ab7a4c793bc49626c71,8c146b88b5b24082,080228175851-54abbccfa4ed429facec52df91cfaca0
124,101201032010-763fadd506094ab7a4c793bc49626c71,8c146b88b5b24082,090905125237-357c3c5f99a34287919b942b51b26c0f
125,101201032010-763fadd506094ab7a4c793bc49626c71,8c146b88b5b24082,110627215735-3d79feec94184c28aa0fa8d8cdc847bd
126,101201032010-763fadd506094ab7a4c793bc49626c71,8c146b88b5b24082,110627221432-245dc8e7de39476581c71c18d15d2f76
127,101201032010-763fadd506094ab7a4c793bc49626c71,8c146b88b5b24082,131109095129-9860c76955feb0cb20dc0ed91dbd3bf8
128,101201032010-763fadd506094ab7a4c793bc49626c71,8c146b88b5b24082,140310050110-f517c90a502508a325b895449f3f48f9
129,101217151952-1776a0aebfa34bbb87b6d25d53e7bab4,4568e1d25bdc4185,101009195632-8e9f33c361b24695a2a86b9ef19f75d5
130,101217151952-1776a0aebfa34bbb87b6d25d53e7bab4,4568e1d25bdc4185,131214171431-65aee6675c56ebab9b160cb053358948
131,101217151952-1776a0aebfa34bbb87b6d25d53e7bab4,4568e1d25bdc4185,140205210335-88ff5208a53fe5be119101318b8aea2c
132,101217151952-1776a0aebfa34bbb87b6d25d53e7bab4,4568e1d25bdc4185,140222232636-5472d17008b11acb4fa72391cb61c571
133,101217151952-1776a0aebfa34bbb87b6d25d53e7bab4,4568e1d25bdc4185,140225224524-918406f281a1bf8535b1fe44066d3d90
134,110104015859-e4b88e62d6624973a9c85a31915ae73e,9a1e3780e54b9d5c,140222153555-d686a782ef729ab244286fd9b0998da4
135,110105192528-0d9f33edeb5046cf83d39e344e9d8152,0d145d2c01b98ca9,130429104619-98d6b03a1e0848ea81f3d3577ad02684
136,110107013041-0261a0c4d98c4ab5a59a4c58babe3ccf,1e0e2de0165607d5,130610173347-7e3036692f5b54adef01f75fffa60fd4
137,110107013041-0261a0c4d98c4ab5a59a4c58babe3ccf,1e0e2de0165607d5,140205165012-a0f8b8c0f9f37c9040d6ab821e8d7693
138,110128002907-69429e7e92554aa1a5037a242a10459f,d4c5e80b68fa044e,140313164515-381331e433b12df88aa3547a6ebceca5
139,110128184034-f36a74eb30bb401b81f499343a3454c3,1353393a9875a2d7,131209133031-5359472e76d27568d935885df55a37e0
140,110128184034-f36a74eb30bb401b81f499343a3454c3,1353393a9875a2d7,140106112601-2b81639d47ddd25573fb9aefc99380af
141,110128184034-f36a74eb30bb401b81f499343a3454c3,1353393a9875a2d7,140217193916-403e6eff4caeaf1ec0b85a46eac5eae5
142,110128184034-f36a74eb30bb401b81f499343a3454c3,1353393a9875a2d7,140217220830-2e2c5db98018724df87739af1c46be46
143,110202002216-fedf112f0d1e4266ac188e07bfa5322b,e4734f76d9c3fc23,100615061504-9ffdb88297bb488f99626a11e3653c3e
144,110202002216-fedf112f0d1e4266ac188e07bfa5322b,e4734f76d9c3fc23,120619034504-bce8b36e9db7484fa94a00de77414015
145,110202002216-fedf112f0d1e4266ac188e07bfa5322b,e4734f76d9c3fc23,140123211012-626e812bda787385f0c6ea1d96bf80b8
146,110210212053-16665771bc7f4f5b83834c439300d9b3,4f17752fea38f866,130516234313-0623b4461f1a4f3c885e1a23e0540ae7
147,110210212053-16665771bc7f4f5b83834c439300d9b3,4f17752fea38f866,131126062641-475c1eb88d3fc2f0d4f2820d7eda7a6c
148,110228181631-02402ee84aa54837be98067869cf3ddc,486611b6896796b2,131008180918-3939aefd2b44e087a0fa3e8e7552be07
149,110303092824-a7c02fd163ff4fa69edee81b9c48f981,05a76278d3cc6068,130613162637-609ed850f35b341818bd8e958ef46c38
150,110303092824-a7c02fd163ff4fa69edee81b9c48f981,05a76278d3cc6068,130723233200-000000004e212f5fc4acc18b9c5bdd07
151,110303092824-a7c02fd163ff4fa69edee81b9c48f981,05a76278d3cc6068,131214220527-12b6ddb725edf924dbf6e81f920cf035
152,110303092824-a7c02fd163ff4fa69edee81b9c48f981,05a76278d3cc6068,140110164905-000000000c0feb374792dde4ca0337c0
153,110303092824-a7c02fd163ff4fa69edee81b9c48f981,05a76278d3cc6068,140120150727-ffd7a28a7ca4a6190235d9967607c834
154,110303092824-a7c02fd163ff4fa69edee81b9c48f981,05a76278d3cc6068,140131143731-00000000a9938c902decac39640c7df3
155,110303092824-a7c02fd163ff4fa69edee81b9c48f981,05a76278d3cc6068,140211001210-760703014f1406b737890b4edd42c194
156,110303092824-a7c02fd163ff4fa69edee81b9c48f981,05a76278d3cc6068,140220083516-83c21c1db16ef311e8d970fcff5b587c
157,110324141212-b850d94e8ad04d42ab803d2a23d1517d,9aa3e82af7d952d0,110814150124-da7b24879140469790e8fe20ba682a0e
158,110331155539-9f85cea98dc64fc7b33305c7169870ce,0f654cfb073bf6c1,100223212221-541b3a02ed8b4d1aa90f4d4cbbab61d9
159,110408092116-11e4600828fb441f9df3fe22c5f0cb6f,cabc7b3ca56efeb9,110415123211-ba01418e36f842fdaf885438b885c399
160,110408092116-11e4600828fb441f9df3fe22c5f0cb6f,cabc7b3ca56efeb9,110419101144-d1a6dfcff91e4e11abe0cdbc541610cc
161,110408092116-11e4600828fb441f9df3fe22c5f0cb6f,cabc7b3ca56efeb9,120906113925-a9cfa9e415b84289835eceef7a15a893
162,110413191144-9933d4b7b0ed4acc87c98f7978ea31bb,27a452ffadc58322,120221213608-6df9390962404615b5699f99e4d50bda
163,110414040909-54550a7b6f4346259f3e17f3b8418c4c,e5f0b48c8c4daae9,110524182937-fd333112211a407f931fc038856294d4
164,110414040909-54550a7b6f4346259f3e17f3b8418c4c,e5f0b48c8c4daae9,121109080320-add40751a8524b46a2f04593f3afdd32
165,110414040909-54550a7b6f4346259f3e17f3b8418c4c,e5f0b48c8c4daae9,130115222703-1b4c9c0a098f41e8b326afeb3da6b8a9
166,110414040909-54550a7b6f4346259f3e17f3b8418c4c,e5f0b48c8c4daae9,130926101202-1d9f362d245783f48af53334ad1727ca
167,110414040909-54550a7b6f4346259f3e17f3b8418c4c,e5f0b48c8c4daae9,131204123352-2b1cc97ecd8f75c95ee62d68f4aa0f18
168,110414040909-54550a7b6f4346259f3e17f3b8418c4c,e5f0b48c8c4daae9,131217232736-316d20121b4ecd6f5a4521983deb6ee4
169,110415123211-ba01418e36f842fdaf885438b885c399,cabc7b3ca56efeb9,110408092116-11e4600828fb441f9df3fe22c5f0cb6f
170,110415123211-ba01418e36f842fdaf885438b885c399,cabc7b3ca56efeb9,110419101144-d1a6dfcff91e4e11abe0cdbc541610cc
171,110415123211-ba01418e36f842fdaf885438b885c399,cabc7b3ca56efeb9,120906113925-a9cfa9e415b84289835eceef7a15a893
172,110415170008-02571dabad304b439d734082e11d4f0c,ddbccd6c00931e22,140309022802-0000000052e508c254b5336631c22da8
173,110415170008-02571dabad304b439d734082e11d4f0c,983c22383f4511f5,081230145120-2b5ec05db4e4425dbad4272c2c949343
174,110415170008-02571dabad304b439d734082e11d4f0c,983c22383f4511f5,130313161023-ee03f65a89c7406fa097abe281341b42
175,110415170008-02571dabad304b439d734082e11d4f0c,983c22383f4511f5,130601072136-79f35d68529f31b5b57bdc1bcfba305e
176,110415170008-02571dabad304b439d734082e11d4f0c,983c22383f4511f5,130912093948-00000000de1538b1e65a3fa2c1fff475
177,110415170008-02571dabad304b439d734082e11d4f0c,983c22383f4511f5,131006121309-94a099e6b858454ed626d115b331459f
178,110415170008-02571dabad304b439d734082e11d4f0c,983c22383f4511f5,131130010819-438ca5f31a48ceeba67509818da985ce
179,110415170008-02571dabad304b439d734082e11d4f0c,983c22383f4511f5,131130181754-6f2d8e3eb0287e4395be2b968fcd1fe1
180,110415170008-02571dabad304b439d734082e11d4f0c,983c22383f4511f5,140215015048-3160c2715b70c0e63b3d87de6fa4ea09
181,110419101144-d1a6dfcff91e4e11abe0cdbc541610cc,cabc7b3ca56efeb9,110408092116-11e4600828fb441f9df3fe22c5f0cb6f
182,110419101144-d1a6dfcff91e4e11abe0cdbc541610cc,cabc7b3ca56efeb9,110415123211-ba01418e36f842fdaf885438b885c399
183,110419101144-d1a6dfcff91e4e11abe0cdbc541610cc,cabc7b3ca56efeb9,120906113925-a9cfa9e415b84289835eceef7a15a893
184,110426071910-6ff2bf801806464abdddb7843332e449,05fd5894885cc663,140210041547-8a34b7aa402a9b2f75ec05d5b4b21228
185,110427225348-6379ad2ea4014a4ea26ebc7f49a87db1,3985352ff648e8ac,110502041630-76b3965ed60942fc8b406c406fb7a69e
186,110427225348-6379ad2ea4014a4ea26ebc7f49a87db1,3985352ff648e8ac,131213063557-c40d63126cd771b2ce02ecad8ae83fb4
187,110429205050-2d0c330d383442c681195adb2188275f,8e4b96332549053b,131216152829-e71f2b387ab423c06cacf898dbf07b78
188,110502041630-76b3965ed60942fc8b406c406fb7a69e,3985352ff648e8ac,110427225348-6379ad2ea4014a4ea26ebc7f49a87db1
189,110502041630-76b3965ed60942fc8b406c406fb7a69e,3985352ff648e8ac,131213063557-c40d63126cd771b2ce02ecad8ae83fb4
190,110502161341-d23e8a3ce5d043078c161d01a1b3d6fb,447e6d7726563af5,131024172816-4263be360a5b84df9de0a31bb04556ba
191,110502161341-d23e8a3ce5d043078c161d01a1b3d6fb,447e6d7726563af5,140311223144-7be72827b648bcc878c32cabb5bd8d79
192,110502183640-eb91fd16f71b490a8bd7ae5a0b2c2583,2db6f22a027aeb02,110820002514-d942a6f4ab0a49f59a9bbc6093e10f86
193,110505093356-26bc59c2c40c4de7aff2046880472c5b,151304cf994d1a2f,111218174030-f54c2ce118a14eaf9140057a81cfcc06
194,110505093356-26bc59c2c40c4de7aff2046880472c5b,151304cf994d1a2f,131216070033-f2c5ca1cc4ea53814e7d2e7aea4b4e0d
195,110509190136-080000b03fe446dfbba54c5d1339a2f2,f794397261e60af4,130607205006-45506fa1e9ebf97e916d01260de62d18
196,110509190136-080000b03fe446dfbba54c5d1339a2f2,8a11dcd596743098,130927161026-460c3f504dc205a8c8f7958206cf411c
197,110509190136-080000b03fe446dfbba54c5d1339a2f2,b3efe781818f4c37,130927161026-460c3f504dc205a8c8f7958206cf411c
198,110509190136-080000b03fe446dfbba54c5d1339a2f2,ccb9c8915a6709e5,130927161026-460c3f504dc205a8c8f7958206cf411c
199,110519145049-363dac7ce31e443b92dec52902226653,979201e33a2ca746,131010195129-2941faf729214c0a8bca110bf4f33c32
200,110524182937-fd333112211a407f931fc038856294d4,e5f0b48c8c4daae9,110414040909-54550a7b6f4346259f3e17f3b8418c4c
201,110524182937-fd333112211a407f931fc038856294d4,e5f0b48c8c4daae9,121109080320-add40751a8524b46a2f04593f3afdd32
202,110524182937-fd333112211a407f931fc038856294d4,e5f0b48c8c4daae9,130115222703-1b4c9c0a098f41e8b326afeb3da6b8a9
203,110524182937-fd333112211a407f931fc038856294d4,e5f0b48c8c4daae9,130926101202-1d9f362d245783f48af53334ad1727ca
204,110524182937-fd333112211a407f931fc038856294d4,e5f0b48c8c4daae9,131204123352-2b1cc97ecd8f75c95ee62d68f4aa0f18
205,110524182937-fd333112211a407f931fc038856294d4,e5f0b48c8c4daae9,131217232736-316d20121b4ecd6f5a4521983deb6ee4
