,subject_doc_id,visitor_uuid,also_like_doc
28,100115110148-4fdc5672c2ca4bda88c0f6253ef98888,f505a9ead6d04a04,100115082635-7651c91422254bf3a7f833a729c233de
29,100115110148-4fdc5672c2ca4bda88c0f6253ef98888,f505a9ead6d04a04,101013141452-ac31525fb1ad4ebfaf8a74d4a65485b3
30,100115110148-4fdc5672c2ca4bda88c0f6253ef98888,f505a9ead6d04a04,110823192837-4adb34a05a79451a92dfbf1dfeaf590e
31,100115110148-4fdc5672c2ca4bda88c0f6253ef98888,f505a9ead6d04a04,110921133858-604034ffd4574540a1b3eb00547cfe3e
32,100115110148-4fdc5672c2ca4bda88c0f6253ef98888,f505a9ead6d04a04,120115225218-a29348edd998488cbcdfd37826fbbc29
33,100115110148-4fdc5672c2ca4bda88c0f6253ef98888,f505a9ead6d04a04,120223202217-d72f7eb1d9c84e7986c3cd9f62165b5c
34,100115110148-4fdc5672c2ca4bda88c0f6253ef98888,f505a9ead6d04a04,120418223830-f26bccb577604fa2a45e129298fcbb61
35,100115110148-4fdc5672c2ca4bda88c0f6253ef98888,f505a9ead6d04a04,130228191005-5d844949888f424284f6c23adb2d0f6e
36,100115110148-4fdc5672c2ca4bda88c0f6253ef98888,f505a9ead6d04a04,130321122439-c3d172a4875c42e399838c348da18c50
37,100115110148-4fdc5672c2ca4bda88c0f6253ef98888,f505a9ead6d04a04,130429222235-8d4f0e3031e24843975721a2ae75cb04
38,100115110148-4fdc5672c2ca4bda88c0f6253ef98888,f505a9ead6d04a04,130509052013-3aaf14ead430481a8f4d33b68a85d9c8
39,100115110148-4fdc5672c2ca4bda88c0f6253ef98888,f505a9ead6d04a04,130526154453-617754fef19b4d5f9d47e70ba2fb577f
40,100405170355-00000000ee4bfd24d2ff703b9147dd59,4108dc09bfe11a0c,100806162735-00000000115598650cb8b514246272b5
41,100405170355-00000000ee4bfd24d2ff703b9147dd59,4108dc09bfe11a0c,100806172045-0000000081705fbea3553bd0d745b92f
42,100405170355-00000000ee4bfd24d2ff703b9147dd59,4108dc09bfe11a0c,101122221951-00000000a695c340822e61891c8f14cf
43,100506192710-9a796e48b16e4ed3bc5be8ceedff6b56,c08fc48b49f0e1be,111025114646-19d940a727ae48df91e742123420dca6
44,100506192710-9a796e48b16e4ed3bc5be8ceedff6b56,c08fc48b49f0e1be,120919141545-1d96ec7477c24feab8f963e195818329
45,100506192710-9a796e48b16e4ed3bc5be8ceedff6b56,c08fc48b49f0e1be,121218093303-02a195c1bf2b4bc9b88c8af4c89fe37a
46,100506192710-9a796e48b16e4ed3bc5be8ceedff6b56,c08fc48b49f0e1be,140206010823-b14c9d966be950314215c17923a04af7
47,100506192710-9a796e48b16e4ed3bc5be8ceedff6b56,c08fc48b49f0e1be,140217030525-02371963a4277fc84c1da3666c1c29d9
48,100528230144-02f68abad20e46449b72482dce6a06a4,a667e6489f346956,110502190127-345676d4f0eb4ec690b87eb0ddd07390
49,100616202656-1dcba32ad70e45a6b95376d4ab76ae7c,f65638ac016b1013,090827160521-41c92fb19828496696d1505818b235a8
50,100617163813-e93f2d39b24948178d9a05ba318647c0,831cdf077153367b,111114163102-8b5772b079d74f029a0d16351a174e45
51,100617163813-e93f2d39b24948178d9a05ba318647c0,831cdf077153367b,120117163414-0d91bb92273847488ba9835bee479d35
52,100617163813-e93f2d39b24948178d9a05ba318647c0,3d5d62eec5429c24,111106202435-1e20ae6be22e48ab857907341a2ed825
53,100617163813-e93f2d39b24948178d9a05ba318647c0,3d5d62eec5429c24,140211010814-0ef2992fd17b1ddb807f3ecb38b026c7
54,100618182417-457a0dda71af4f3eaec2f383888db36d,a5b46fbe2ff888a3,111114223935-a39e830a44fa40099a28f587673c4663
55,100618182417-457a0dda71af4f3eaec2f383888db36d,a5b46fbe2ff888a3,131129131127-0f538d1dc02588dd3e78fbcf605629af
56,100626165952-acf4cf61882e4ce59255179543bd51a1,a37b927236e709ba,111013025043-14fa10f49b0340918ef3d6bacaf12cd5
57,100706225153-1fb99ec663b54147bd897d3345835de7,5fb18c7e8cda08a5,091116124126-216d8de345564246bb09a86c22a39316
58,100706225153-1fb99ec663b54147bd897d3345835de7,5fb18c7e8cda08a5,091128234257-a21db53c8bed4f009a91c892778c7bdd
59,100706225153-1fb99ec663b54147bd897d3345835de7,5fb18c7e8cda08a5,140228015854-304fea5abcd6a0c3e0be01138bffa713
60,100706225153-1fb99ec663b54147bd897d3345835de7,5fb18c7e8cda08a5,bbbbbbbbbbbb-00000000df1ad06a86c4000000beecbe
61,100709054348-ea0b67fc46c047b78c4e81c20583811a,5e7196714aabd79f,111006211354-cd5918a7d655400bbffca8123fdaa661
62,100713205147-2ee05a98f1794324952eea5ca678c026,d939a7a185095baa,130507162604-45d02133dbef46298e2d739dae393df1
63,100713205147-2ee05a98f1794324952eea5ca678c026,d939a7a185095baa,130708224802-b4b084a80a3b4709be3970ade9a460a4
64,100713205147-2ee05a98f1794324952eea5ca678c026,d939a7a185095baa,130924191303-ff66ccd8cf11b00b379d2868ea9b9760
65,100713205147-2ee05a98f1794324952eea5ca678c026,d939a7a185095baa,131211201212-1c8e94921d1e92346a80f516d19a9078
66,100713205147-2ee05a98f1794324952eea5ca678c026,d939a7a185095baa,140108183312-8ef75de16ab73283936ad187b175ef98
67,100713205147-2ee05a98f1794324952eea5ca678c026,d939a7a185095baa,140219110259-000000004a6fc525f2a191da929ffce1
68,100713205147-2ee05a98f1794324952eea5ca678c026,d939a7a185095baa,140227080132-c038e5546d578cf4895a66e6fd8d2dc0
69,100730165357-7535344938fc4c72a4a0ec1242c76849,a143ea34a3c79773,130605203838-999021607b41ca777d6ec290b0083473
70,100806162735-00000000115598650cb8b514246272b5,4108dc09bfe11a0c,100405170355-00000000ee4bfd24d2ff703b9147dd59
71,100806162735-00000000115598650cb8b514246272b5,4108dc09bfe11a0c,100806172045-0000000081705fbea3553bd0d745b92f
72,100806162735-00000000115598650cb8b514246272b5,4108dc09bfe11a0c,101122221951-00000000a695c340822e61891c8f14cf
73,100806172045-0000000081705fbea3553bd0d745b92f,4108dc09bfe11a0c,100405170355-00000000ee4bfd24d2ff703b9147dd59
74,100806172045-0000000081705fbea3553bd0d745b92f,4108dc09bfe11a0c,100806162735-00000000115598650cb8b514246272b5
75,100806172045-0000000081705fbea3553bd0d745b92f,4108dc09bfe11a0c,101122221951-00000000a695c340822e61891c8f14cf
76,100808225823-5a8d101dc2ec4760bbd2fbcdd6ed8009,9e2e33d8b0b88c22,100809130742-28715e61d25e47cab369d26b78eab2b0
77,100809130742-28715e61d25e47cab369d26b78eab2b0,9e2e33d8b0b88c22,100808225823-5a8d101dc2ec4760bbd2fbcdd6ed8009
78,100908033303-e40a196b2b5f46cfae61aa5b39e543bb,f2a18ca5a3cadd0c,130605232050-8eef971ba2249fcd263119b67514a50e
79,100924172636-1fc9a5b9f6114209acea021116a2342c,2fed4f2e46922d87,081126144540-63ceb3433ffe4a79aacf4f93d029fcb0
80,101013141452-ac31525fb1ad4ebfaf8a74d4a65485b3,f505a9ead6d04a04,100115082635-7651c91422254bf3a7f833a729c233de
81,101013141452-ac31525fb1ad4ebfaf8a74d4a65485b3,f505a9ead6d04a04,100115110148-4fdc5672c2ca4bda88c0f6253ef98888
82,101013141452-ac31525fb1ad4ebfaf8a74d4a65485b3,f505a9ead6d04a04,110823192837-4adb34a05a79451a92dfbf1dfeaf590e
83,101013141452-ac31525fb1ad4ebfaf8a74d4a65485b3,f505a9ead6d04a04,110921133858-604034ffd4574540a1b3eb00547cfe3e
84,101013141452-ac31525fb1ad4ebfaf8a74d4a65485b3,f505a9ead6d04a04,120115225218-a29348edd998488cbcdfd37826fbbc29
85,101013141452-ac31525fb1ad4ebfaf8a74d4a65485b3,f505a9ead6d04a04,120223202217-d72f7eb1d9c84e7986c3cd9f62165b5c
86,101013141452-ac31525fb1ad4ebfaf8a74d4a65485b3,f505a9ead6d04a04,120418223830-f26bccb577604fa2a45e129298fcbb61
87,101013141452-ac31525fb1ad4ebfaf8a74d4a65485b3,f505a9ead6d04a04,130228191005-5d844949888f424284f6c23adb2d0f6e
88,101013141452-ac31525fb1ad4ebfaf8a74d4a65485b3,f505a9ead6d04a04,130321122439-c3d172a4875c42e399838c348da18c50
89,101013141452-ac31525fb1ad4ebfaf8a74d4a65485b3,f505a9ead6d04a04,130429222235-8d4f0e3031e24843975721a2ae75cb04
90,101013141452-ac31525fb1ad4ebfaf8a74d4a65485b3,f505a9ead6d04a04,130509052013-3aaf14ead430481a8f4d33b68a85d9c8
91,101013141452-ac31525fb1ad4ebfaf8a74d4a65485b3,f505a9ead6d04a04,130526154453-617754fef19b4d5f9d47e70ba2fb577f
92,101020114946-3753ce40b96b46c88d65295ff647735c,29b95a389b43515b,090521202729-a5a2e4e1583d4f3ea3c96e554348efad
93,101020114946-3753ce40b96b46c88d65295ff647735c,29b95a389b43515b,110128173632-d551e0449b6e4e9282f55eef3a513a10
94,101020114946-3753ce40b96b46c88d65295ff647735c,29b95a389b43515b,111111160403-c27101288b3c4a298ee36b73c3faafae
95,101020114946-3753ce40b96b46c88d65295ff647735c,29b95a389b43515b,120127124306-b801c33716494ad7845538d37fcecc03
96,101020114946-3753ce40b96b46c88d65295ff647735c,29b95a389b43515b,130825140854-9e0328cbb7c7642424c491bb7c6e9e8b
97,101122221951-00000000a695c340822e61891c8f14cf,4108dc09bfe11a0c,100405170355-00000000ee4bfd24d2ff703b9147dd59
98,101122221951-00000000a695c340822e61891c8f14cf,4108dc09bfe11a0c,100806162735-00000000115598650cb8b514246272b5
99,101122221951-00000000a695c340822e61891c8f14cf,4108dc09bfe11a0c,100806172045-0000000081705fbea3553bd0d745b92f
100,110128173632-d551e0449b6e4e9282f55eef3a513a10,29b95a389b43515b,090521202729-a5a2e4e1583d4f3ea3c96e554348efad
101,110128173632-d551e0449b6e4e9282f55eef3a513a10,29b95a389b43515b,101020114946-3753ce40b96b46c88d65295ff647735c
102,110128173632-d551e0449b6e4e9282f55eef3a513a10,29b95a389b43515b,111111160403-c27101288b3c4a298ee36b73c3faafae
103,110128173632-d551e0449b6e4e9282f55eef3a513a10,29b95a389b43515b,120127124306-b801c33716494ad7845538d37fcecc03
104,110128173632-d551e0449b6e4e9282f55eef3a513a10,29b95a389b43515b,130825140854-9e0328cbb7c7642424c491bb7c6e9e8b
105,110128184207-94d2c304d24a40bb91868982237c5596,3a3f1fff0583eae6,110415170008-02571dabad304b439d734082e11d4f0c
106,110128184207-94d2c304d24a40bb91868982237c5596,3a3f1fff0583eae6,110427225348-6379ad2ea4014a4ea26ebc7f49a87db1
107,110128184207-94d2c304d24a40bb91868982237c5596,3a3f1fff0583eae6,120808093046-b14dd36ae1e246f59a12088c42235d15
108,110128184207-94d2c304d24a40bb91868982237c5596,3a3f1fff0583eae6,130111200014-bf3b9c86a86c42b9b704ea3210dfc3f2
109,110128184207-94d2c304d24a40bb91868982237c5596,3a3f1fff0583eae6,130328121302-994a66d22f954789b17965380aa5ed25
110,110128184207-94d2c304d24a40bb91868982237c5596,3a3f1fff0583eae6,130627141756-2e167117cbc14f85933620206d1c3dff
111,110128184207-94d2c304d24a40bb91868982237c5596,3a3f1fff0583eae6,130912093948-00000000de1538b1e65a3fa2c1fff475
112,110128184207-94d2c304d24a40bb91868982237c5596,3a3f1fff0583eae6,131112134724-5e62f0a6f1c207e55bf9e99295e1369e
113,110128184207-94d2c304d24a40bb91868982237c5596,3a3f1fff0583eae6,140106125323-b693848c27784f740e6af2f89deecbed
114,110128184207-94d2c304d24a40bb91868982237c5596,3a3f1fff0583eae6,140120135529-fa59dad56d392641f0abbefcc9bbd402
115,110128184207-94d2c304d24a40bb91868982237c5596,3a3f1fff0583eae6,140128174148-461e4c4f14d9779c60c72b4250d073e8
116,110128184207-94d2c304d24a40bb91868982237c5596,3a3f1fff0583eae6,140129012619-e81e92d0119085c8271a03ef20d37000
117,110128184207-94d2c304d24a40bb91868982237c5596,3a3f1fff0583eae6,140211154444-4b8cba21e3c779efc94b0fda8ab90478
118,110128184207-94d2c304d24a40bb91868982237c5596,3a3f1fff0583eae6,140214011102-6e9a2975906b5db4d0b5d95b28a1a69f
119,110128184207-94d2c304d24a40bb91868982237c5596,3a3f1fff0583eae6,140219172153-3896a15fc51a3cfc9ba36c2f1e992937
120,110219084102-d513d1bc7e50484187815f8e4738c96f,08769d56dd57154c,140128163025-a5b3d43e018dfb98c79481cee8913ff5
121,110223175216-6b529542f69c405cada6288c55401737,77e47a6274a00630,130807161556-98856cc01d82e84010ad75d8071cca26
122,110403012932-e81d7971fba54cb58f1a6b49f59d95ee,aa25dc02357df8d0,110414135104-264a560c3f2e489dada9194a8c430507
123,110414135104-264a560c3f2e489dada9194a8c430507,aa25dc02357df8d0,110403012932-e81d7971fba54cb58f1a6b49f59d95ee
124,110415170008-02571dabad304b439d734082e11d4f0c,3a3f1fff0583eae6,110128184207-94d2c304d24a40bb91868982237c5596
125,110415170008-02571dabad304b439d734082e11d4f0c,3a3f1fff0583eae6,110427225348-6379ad2ea4014a4ea26ebc7f49a87db1
126,110415170008-02571dabad304b439d734082e11d4f0c,3a3f1fff0583eae6,120808093046-b14dd36ae1e246f59a12088c42235d15
127,110415170008-02571dabad304b439d734082e11d4f0c,3a3f1fff0583eae6,130111200014-bf3b9c86a86c42b9b704ea3210dfc3f2
128,110415170008-02571dabad304b439d734082e11d4f0c,3a3f1fff0583eae6,130328121302-994a66d22f954789b17965380aa5ed25
129,110415170008-02571dabad304b439d734082e11d4f0c,3a3f1fff0583eae6,130627141756-2e167117cbc14f85933620206d1c3dff
130,110415170008-02571dabad304b439d734082e11d4f0c,3a3f1fff0583eae6,130912093948-00000000de1538b1e65a3fa2c1fff475
131,110415170008-02571dabad304b439d734082e11d4f0c,3a3f1fff0583eae6,131112134724-5e62f0a6f1c207e55bf9e99295e1369e
132,110415170008-02571dabad304b439d734082e11d4f0c,3a3f1fff0583eae6,140106125323-b693848c27784f740e6af2f89deecbed
133,110415170008-02571dabad304b439d734082e11d4f0c,3a3f1fff0583eae6,140120135529-fa59dad56d392641f0abbefcc9bbd402
134,110415170008-02571dabad304b439d734082e11d4f0c,3a3f1fff0583eae6,140128174148-461e4c4f14d9779c60c72b4250d073e8
135,110415170008-02571dabad304b439d734082e11d4f0c,3a3f1fff0583eae6,140129012619-e81e92d0119085c8271a03ef20d37000
136,110415170008-02571dabad304b439d734082e11d4f0c,3a3f1fff0583eae6,140211154444-4b8cba21e3c779efc94b0fda8ab90478
137,110415170008-02571dabad304b439d734082e11d4f0c,3a3f1fff0583eae6,140214011102-6e9a2975906b5db4d0b5d95b28a1a69f
138,110415170008-02571dabad304b439d734082e11d4f0c,3a3f1fff0583eae6,140219172153-3896a15fc51a3cfc9ba36c2f1e992937
139,110416083206-d31e989da91043faa01943d170ee2d3d,16f39d6bda0d9653,111028113252-7a4bb0be9d374b9887ed34de4ba1a26e
140,110427225348-6379ad2ea4014a4ea26ebc7f49a87db1,3a3f1fff0583eae6,110128184207-94d2c304d24a40bb91868982237c5596
141,110427225348-6379ad2ea4014a4ea26ebc7f49a87db1,3a3f1fff0583eae6,110415170008-02571dabad304b439d734082e11d4f0c
142,110427225348-6379ad2ea4014a4ea26ebc7f49a87db1,3a3f1fff0583eae6,120808093046-b14dd36ae1e246f59a12088c42235d15
143,110427225348-6379ad2ea4014a4ea26ebc7f49a87db1,3a3f1fff0583eae6,130111200014-bf3b9c86a86c42b9b704ea3210dfc3f2
144,110427225348-6379ad2ea4014a4ea26ebc7f49a87db1,3a3f1fff0583eae6,130328121302-994a66d22f954789b17965380aa5ed25
145,110427225348-6379ad2ea4014a4ea26ebc7f49a87db1,3a3f1fff0583eae6,130627141756-2e167117cbc14f85933620206d1c3dff
146,110427225348-6379ad2ea4014a4ea26ebc7f49a87db1,3a3f1fff0583eae6,130912093948-00000000de1538b1e65a3fa2c1fff475
147,110427225348-6379ad2ea4014a4ea26ebc7f49a87db1,3a3f1fff0583eae6,131112134724-5e62f0a6f1c207e55bf9e99295e1369e
148,110427225348-6379ad2ea4014a4ea26ebc7f49a87db1,3a3f1fff0583eae6,140106125323-b693848c27784f740e6af2f89deecbed
149,110427225348-6379ad2ea4014a4ea26ebc7f49a87db1,3a3f1fff0583eae6,140120135529-fa59dad56d392641f0abbefcc9bbd402
150,110427225348-6379ad2ea4014a4ea26ebc7f49a87db1,3a3f1fff0583eae6,140128174148-461e4c4f14d9779c60c72b4250d073e8
151,110427225348-6379ad2ea4014a4ea26ebc7f49a87db1,3a3f1fff0583eae6,140129012619-e81e92d0119085c8271a03ef20d37000
152,110427225348-6379ad2ea4014a4ea26ebc7f49a87db1,3a3f1fff0583eae6,140211154444-4b8cba21e3c779efc94b0fda8ab90478
153,110427225348-6379ad2ea4014a4ea26ebc7f49a87db1,3a3f1fff0583eae6,140214011102-6e9a2975906b5db4d0b5d95b28a1a69f
154,110427225348-6379ad2ea4014a4ea26ebc7f49a87db1,3a3f1fff0583eae6,140219172153-3896a15fc51a3cfc9ba36c2f1e992937
155,110502190127-345676d4f0eb4ec690b87eb0ddd07390,a667e6489f346956,100528230144-02f68abad20e46449b72482dce6a06a4
156,110502190127-345676d4f0eb4ec690b87eb0ddd07390,c8da345dba485d27,120710160814-5f0921026cfb4473a269dfde8dce839d
157,110502190127-345676d4f0eb4ec690b87eb0ddd07390,c8da345dba485d27,130612152717-e282ea31e40f059cfafeca0f70dbf7f2
158,110502190127-345676d4f0eb4ec690b87eb0ddd07390,c8da345dba485d27,130612152718-40bc17ef761034916c745b80ffd2d6e9
159,110506234318-fa8df88c35624dbbafc58534deb3322a,fdc7b9e5643806ef,110507000641-d7c405109fe445328eeb742353199934
160,110507000641-d7c405109fe445328eeb742353199934,fdc7b9e5643806ef,110506234318-fa8df88c35624dbbafc58534deb3322a
161,110509184642-9c227c0da92b4786a1062e7408015079,d0f9aa2b7f74dcaa,131108232601-5fecb5959deb4569fbd74aff3e4bfe59
162,110602143306-ba4f086f3bc24fdd93bc1f170094ebec,6173ebf3e897b273,110708134817-f3b65659996b4b5ba380a47ebf2efa0e
163,110605012526-00000000744acfaf9fc3426a4e0e82b5,d6e0ca14e08bb49f,110727005030-000000009cca70787e5fba1fda005c85
164,110605012526-00000000744acfaf9fc3426a4e0e82b5,d6e0ca14e08bb49f,120224212512-00000000046aec38d9c1520af5bba9f0
165,110614032342-b724ae4085c34dc6b391c71b4671da37,e4c61ea4e1eeffd7,140127013421-bb1ec7e262f110d3c1af12925e82df05
166,110614032342-b724ae4085c34dc6b391c71b4671da37,1ab2ef1579e84fdc,130118062800-3b48363f571c41d1854947f09622e7f1
167,110614032342-b724ae4085c34dc6b391c71b4671da37,1ab2ef1579e84fdc,130129100606-cfb1a007bc334cb9bc61fe04b49fd0f3
168,110617180506-48a956d06f864516b7df08af1b9e6650,c0d823631ece1457,130607044646-6c7216ac1b832ba40e3d46c1a36485b0
169,110708134817-f3b65659996b4b5ba380a47ebf2efa0e,6173ebf3e897b273,110602143306-ba4f086f3bc24fdd93bc1f170094ebec
170,110708141857-3a507e5f795f4b71b76a486ca934236b,4a445bc0c924c6cf,130416175044-84f868a27afe4bdc96f1859e4bbea406
171,110715063628-764ee5bb885246728498e3db260e9c70,ee585c667ecea183,131207232136-64c29ff4b69feee995654bd833c50133
172,110715063628-764ee5bb885246728498e3db260e9c70,ee585c667ecea183,140228171343-5cfa9e7298c9b00902c4600965b37f74
173,110727005030-000000009cca70787e5fba1fda005c85,d6e0ca14e08bb49f,110605012526-00000000744acfaf9fc3426a4e0e82b5
174,110727005030-000000009cca70787e5fba1fda005c85,d6e0ca14e08bb49f,120224212512-00000000046aec38d9c1520af5bba9f0
175,110811144101-5fd41c62b67b4418a4690244d8132b89,234f2b9344bbe5a7,110811200955-f3ae4b464e014f4e8c65657e138686bf
176,110811144101-5fd41c62b67b4418a4690244d8132b89,234f2b9344bbe5a7,110811201124-1cbfe98ed318451aae71ad16b82caaf3
177,110811200955-f3ae4b464e014f4e8c65657e138686bf,234f2b9344bbe5a7,110811144101-5fd41c62b67b4418a4690244d8132b89
178,110811200955-f3ae4b464e014f4e8c65657e138686bf,234f2b9344bbe5a7,110811201124-1cbfe98ed318451aae71ad16b82caaf3
179,110811201124-1cbfe98ed318451aae71ad16b82caaf3,234f2b9344bbe5a7,110811144101-5fd41c62b67b4418a4690244d8132b89
180,110811201124-1cbfe98ed318451aae71ad16b82caaf3,234f2b9344bbe5a7,110811200955-f3ae4b464e014f4e8c65657e138686bf
181,110821175942-bc54aaea8f0b48419c77888b9e487235,7506bece32484125,130613194937-04c82d565775291e6ce935ea67add658
182,110821175942-bc54aaea8f0b48419c77888b9e487235,7506bece32484125,130624144811-984ac471f434031436dc2eb81dd41bc6
183,110821175942-bc54aaea8f0b48419c77888b9e487235,7506bece32484125,140228050727-12128cb794ac5a9dd82c4487552613d4
184,110823192837-4adb34a05a79451a92dfbf1dfeaf590e,f505a9ead6d04a04,100115082635-7651c91422254bf3a7f833a729c233de
185,110823192837-4adb34a05a79451a92dfbf1dfeaf590e,f505a9ead6d04a04,100115110148-4fdc5672c2ca4bda88c0f6253ef98888
186,110823192837-4adb34a05a79451a92dfbf1dfeaf590e,f505a9ead6d04a04,101013141452-ac31525fb1ad4ebfaf8a74d4a65485b3
187,110823192837-4adb34a05a79451a92dfbf1dfeaf590e,f505a9ead6d04a04,110921133858-604034ffd4574540a1b3eb00547cfe3e
188,110823192837-4adb34a05a79451a92dfbf1dfeaf590e,f505a9ead6d04a04,120115225218-a29348edd998488cbcdfd37826fbbc29
189,110823192837-4adb34a05a79451a92dfbf1dfeaf590e,f505a9ead6d04a04,120223202217-d72f7eb1d9c84e7986c3cd9f62165b5c
190,110823192837-4adb34a05a79451a92dfbf1dfeaf590e,f505a9ead6d04a04,120418223830-f26bccb577604fa2a45e129298fcbb61
191,110823192837-4adb34a05a79451a92dfbf1dfeaf590e,f505a9ead6d04a04,130228191005-5d844949888f424284f6c23adb2d0f6e
192,110823192837-4adb34a05a79451a92dfbf1dfeaf590e,f505a9ead6d04a04,130321122439-c3d172a4875c42e399838c348da18c50
193,110823192837-4adb34a05a79451a92dfbf1dfeaf590e,f505a9ead6d04a04,130429222235-8d4f0e3031e24843975721a2ae75cb04
194,110823192837-4adb34a05a79451a92dfbf1dfeaf590e,f505a9ead6d04a04,130509052013-3aaf14ead430481a8f4d33b68a85d9c8
195,110823192837-4adb34a05a79451a92dfbf1dfeaf590e,f505a9ead6d04a04,130526154453-617754fef19b4d5f9d47e70ba2fb577f
196,110905151819-0000000041058e3f54f43067a91d3d83,180eca96677328d2,110905152516-0000000012ba5eb6882cb71250e028a5
197,110905152516-0000000012ba5eb6882cb71250e028a5,180eca96677328d2,110905151819-0000000041058e3f54f43067a91d3d83
198,110915081709-aadba3df06dc4c48a11ca85bb51e11d8,6df33ddce9f4b65f,140220175153-e80d71e7ce494f28adc2e92b5e36bc24
199,110921133858-604034ffd4574540a1b3eb00547cfe3e,f505a9ead6d04a04,100115082635-7651c91422254bf3a7f833a729c233de
200,110921133858-604034ffd4574540a1b3eb00547cfe3e,f505a9ead6d04a04,100115110148-4fdc5672c2ca4bda88c0f6253ef98888
201,110921133858-604034ffd4574540a1b3eb00547cfe3e,f505a9ead6d04a04,101013141452-ac31525fb1ad4ebfaf8a74d4a65485b3
202,110921133858-604034ffd4574540a1b3eb00547cfe3e,f505a9ead6d04a04,110823192837-4adb34a05a79451a92dfbf1dfeaf590e
203,110921133858-604034ffd4574540a1b3eb00547cfe3e,f505a9ead6d04a04,120115225218-a29348edd998488cbcdfd37826fbbc29
204,110921133858-604034ffd4574540a1b3eb00547cfe3e,f505a9ead6d04a04,120223202217-d72f7eb1d9c84e7986c3cd9f62165b5c
205,110921133858-604034ffd4574540a1b3eb00547cfe3e,f505a9ead6d04a04,120418223830-f26bccb577604fa2a45e129298fcbb61
